Nombre del apartamento;URL;Precio;Area;Habitaciones;Baños;CONTACTO
Apartamento en Arriendo, Kennedy, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-pantanos-2-habitaciones-1-banos/11813-M4755242;$840.926;42 m²;2;1;Contactar
Apartamento en Arriendo, Villa Gladys, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-palmar-2-habitaciones-1-banos/164-M4589317;$850.000;56 m²;2;1;Contactar
Apartamento en Arriendo, San Francis…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-acacia-2-habitaciones-1-banos/164-M4309165;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, Las Ferias, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-ferias-2-habitaciones-1-banos/2368-M4623556;$850.000;45 m²;2;1;Contactar
Apartamento en Arriendo, El Muelle, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-muelle-2-habitaciones-1-banos/164-M4654682;$850.000;32 m²;2;1;Contactar
Apartamento en Arriendo, Engativa Ce…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-faena-2-habitaciones-1-banos/164-M4453860;$850.000;45 m²;2;1;Contactar
Apartamento en Arriendo, Nariño Sur, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-brisas-2-habitaciones-1-banos/164-M4660462;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, San Jose Su…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-jose-2-habitaciones-1-banos/3222-M4709165;$850.000;55 m²;2;1;Contactar
Apartamento en Arriendo, Candelaria …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-i-sector-2-habitaciones-1-banos/3222-M4744521;$850.000;200 m²;2;1;Contactar
Apartamento en Arriendo, Ciudad Ken…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-super-manzana-3-2-habitaciones-1-banos/10202-M4579048;$850.000;52 m²;2;1;Contactar
Apartamento en Arriendo, Vision De C…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-vision-de-colombia-2-habitaciones-1-banos/164-M3607234;$850.000;60 m²;2;1;Contactar
Apartamento en Arriendo, Timiza, Bog…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-timiza-2-habitaciones-1-banos/3222-M4624133;$850.000;49 m²;2;1;Contactar
Apartamento en Arriendo, Kennedy, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-tierrabuena-reservado-1-y-2-2-habitaciones-1-banos/164-M4751994;$850.000;48 m²;2;1;Contactar
Apartamento en Arriendo, Las Margari…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cr-alameda-de-san-jose-et-i-2-habitaciones-2-banos/279-M4696933;$850.000;50 m²;2;2;Contactar
Apartamento en Arriendo, Rafael Uribe…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-playa-2-habitaciones-1-banos/11813-M4716583;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vervenal-2-habitaciones-1-banos/4058-M3110987;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, INGLES, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingles-2-habitaciones-1-banos/4058-M4537321;$850.000;60 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vervenal-2-habitaciones-1-banos/4058-M3215380;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, EL REDIL, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-redil-2-habitaciones-1-banos-1-garajes/4058-M3391662;$850.000;42 m²;2;1;Contactar
Apartamento en Arriendo, EL REDIL, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-redil-2-habitaciones-1-banos/4058-M3294679;$850.000;42 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-antonio-nor-occidental-2-habitaciones-1-banos/4058-M3178351;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, El Tintal, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-maria-paz-2-habitaciones-2-banos/164-M4588584;$850.000;45 m²;2;2;Contactar
Apartamento en Arriendo, El Chircal S…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-chilcal-2-habitaciones-1-banos/164-M4500552;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, San Francis…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-acacia-2-habitaciones-1-banos/164-M4456300;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, El Muelle, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-muelle-2-habitaciones-1-banos/164-M4647420;$850.000;32 m²;2;1;Contactar
Apartamento en Arriendo, Fontibon, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-centenario-2-habitaciones-1-banos/5031-M4706027;$850.000;34 m²;2;1;Contactar
Apartamento en Arriendo, La Faena, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nueva-esperanza-2-habitaciones-1-banos/639-M4738179;$850.000;46 m²;2;1;Contactar
Apartamento en Arriendo, Primero De …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-primero-de-mayo-2-habitaciones-1-banos/3552-M4675803;$850.000;53 m²;2;1;Contactar
Apartamento en Arriendo, AURES COR…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-aures-et-ii-2-habitaciones-1-banos/833-M4596717;$850.000;53 m²;2;1;Contactar
Apartamento en Arriendo, CIUDAD KE…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-timiza-2-habitaciones-1-banos/347-M4723830;$850.000;55 m²;2;1;Contactar
Apartamento en Arriendo, La Serena E…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cerezos-2-habitaciones-1-banos/4660-M4659629;$850.000;35 m²;2;1;Contactar
Apartamento en Arriendo, Viña Del Mar…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-florencia-2-habitaciones-1-banos/2361-M4718927;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-antonio-nor-occidental-2-habitaciones-2-banos/4058-M3135424;$850.000;80 m²;2;2;Contactar
Apartamento en Arriendo, EL VERVEN…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vervenal-2-habitaciones-1-banos/4058-M3709785;$850.000;75 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-antonio-nor-occidental-2-habitaciones-1-banos/4058-M3117369;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vervenal-2-habitaciones-1-banos/4058-M3184643;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, SAN CRISTO…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vervenal-2-habitaciones-1-banos/4058-M3222263;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, EL INGLES, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-soledad-2-habitaciones-1-banos/4058-M4545649;$850.000;60 m²;2;1;Contactar
Apartamento en Arriendo, INGLES, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-soledad-2-habitaciones-1-banos/4058-M4553814;$850.000;60 m²;2;1;Contactar
Apartamento en Arriendo, EL REDIL, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-redil-2-habitaciones-1-banos/4058-M3339847;$850.000;42 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-antonio-nor-occidental-2-habitaciones-1-banos/4058-M3151301;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, Suba, Bogot…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-suba-2-habitaciones-2-banos/710-M4705564;$850.000;43.1 m²;2;2;Contactar
Apartamento en Arriendo, Tierra Buen…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cr-prados-del-tintal-2-habitaciones-1-banos/164-M4693886;$850.000;55 m²;2;1;Contactar
Apartamento en Arriendo, La Estrada, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-estrada-2-habitaciones-1-banos/MC4627170;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, Engativa Ce…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-palmas-2-habitaciones-1-banos/164-M4453890;$850.000;70 m²;2;1;Contactar
Apartamento en Arriendo, Recodo, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-porvenir-2-habitaciones-2-banos/164-M3803690;$850.000;48 m²;2;2;Contactar
Apartamento en Arriendo, Viña Del Mar…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-basilio-2-habitaciones-1-banos/2361-M4718914;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, Viña Del Mar…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-florencia-2-habitaciones-1-banos/2361-M4717645;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, Viña Del Mar…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-basilio-2-habitaciones-1-banos/2361-M4735013;$850.000;50 m²;2;1;Contactar
Apartamento en Arriendo, Perdomo, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-india-catalina-2-habitaciones-1-banos/3424-M4571331;$850.000;42.45 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-antonio-nor-occidental-2-habitaciones-1-banos/4058-M3151262;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vervenal-2-habitaciones-1-banos/4058-M3159463;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, san antonio,…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vervenal-2-habitaciones-1-banos/4058-M3204658;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, SAN ANTON…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vervenal-2-habitaciones-1-banos/4058-M3166389;$850.000;80 m²;2;1;Contactar
Apartamento en Arriendo, ingles marc…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingles-2-habitaciones-1-banos/4058-M4521750;$850.000;60 m²;2;1;Contactar
Apartamento en Arriendo, EL REDIL, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-redil-2-habitaciones-1-banos-1-garajes/4058-M3356982;$850.000;42 m²;2;1;Contactar
Apartamento en Arriendo, EL INGLES, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingles-2-habitaciones-1-banos/4058-M4523646;$850.000;60 m²;2;1;Contactar
Apartamento en Arriendo, CASTILLA M…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-marsella-2-habitaciones-1-banos/2941-M3334010;$850.000;55 m²;2;1;Contactar
Apartamento en Arriendo, Gustavo res…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-gustavo-restrepo-2-habitaciones-1-banos/3496-M4717374;$850.000;40 m²;2;1;Contactar
Apartamento en Arriendo, Tunal, Bogo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-tunal-sector-i-2-habitaciones-1-banos/183-M4645746;$851.000;44 m²;2;1;Contactar
Apartamento en Arriendo, La Riviera, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bolivia-2-habitaciones-1-banos/15060-M4710711;$860.000;60 m²;2;1;Contactar
Apartamento en Arriendo, Bosa, Bogot…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-villa-mendoza-2-habitaciones-2-banos/164-M3042617;$860.000;56 m²;2;2;Contactar
Apartamento en Arriendo, TUNA ALTA,…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-tuna-alta-2-habitaciones-1-banos/3576-M4746593;$862.000;45 m²;2;1;Contactar
Apartamento en Arriendo, Tierra Buen…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-parque-central-tintal-i-y-ii-2-habitaciones-1-banos/3325-M4543942;$869.600;42 m²;2;1;Contactar
Apartamento en Arriendo, CEDRITOS, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3159491;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, VILLA MAG…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3215406;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, villa magdal…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3204672;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, VILLA MAG…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3191147;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Madelena, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-atlanta-2-habitaciones-1-banos/183-M4705883;$870.000;45 m²;2;1;Contactar
Apartamento en Arriendo, CEDRITOS, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3178434;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, VILLA MAG…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3184660;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3339837;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3135524;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, villa magdal…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3209049;$870.000;60 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3120034;$870.100;60 m²;2;2;Contactar
Apartamento en Arriendo, Kennedy, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-campo-alegre-2-habitaciones-1-banos/11813-M4725661;$874.000;43 m²;2;1;Contactar
Apartamento en Arriendo, SUBA SALIT…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-salitre-et-i-2-habitaciones-1-banos/2919-M4669324;$880.000;36 m²;2;1;Contactar
Apartamento en Arriendo, Nueva Casti…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosconia-2-habitaciones-1-banos/183-M4706294;$880.000;33 m²;2;1;Contactar
Apartamento en Arriendo, El Pino, Bog…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-pradera-de-suba-2-habitaciones-1-banos-1-garajes/3606-M4115732;$890.000;52 m²;2;1;Contactar
Apartamento en Arriendo, Madelena, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rafael-escamilla-2-habitaciones-1-banos/164-M3490860;$900.000;48 m²;2;1;Contactar
Apartamento en Arriendo, El Tintal, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-osorio-2-habitaciones-1-banos/164-M3708929;$900.000;51 m²;2;1;Contactar
Apartamento en Arriendo, San Carlos, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-carlos-2-habitaciones-1-banos/16419-M4667622;$900.000;42 m²;2;1;Contactar
Apartamento en Arriendo, Villas El Dor…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosques-de-mariana-2-habitaciones-1-banos/164-M4329365;$900.000;50 m²;2;1;Contactar
Apartamento en Arriendo, Garces Nav…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-garces-naves-occidental-2-habitaciones-1-banos/164-M4619619;$900.000;72 m²;2;1;Contactar
Apartamento en Arriendo, FONTIBON …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santander-2-habitaciones-1-banos/MC4749392;$900.000;50 m²;2;1;Contactar
Apartamento en Arriendo, Madelena, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-atlanta-2-habitaciones-1-banos/183-M4751880;$900.000;40 m²;2;1;Contactar
Apartamento en Arriendo, Garces Nav…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosques-de-mariana-2-habitaciones-1-banos/164-M4722779;$900.000;72 m²;2;1;Contactar
Apartamento en Arriendo, Chicala, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chicala-2-habitaciones-2-banos/164-M4507884;$900.000;50.07 m²;2;2;Contactar
Apartamento en Arriendo, Gran Grana…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-dorado-2-habitaciones-1-banos/183-M4678326;$900.000;55 m²;2;1;Contactar
Apartamento en Arriendo, El Vergel, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-eduardo-santos-2-habitaciones-2-banos/2361-M4719083;$900.000;50 m²;2;2;Contactar
Apartamento en Arriendo, Tintala, Bog…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-vergel-occidental-2-habitaciones-1-banos/2361-M4719810;$900.000;41 m²;2;1;Contactar
Apartamento en Arriendo, BARRANCA…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-barrancas-norte-2-habitaciones-1-banos/4058-M3719703;$900.000;50 m²;2;1;Contactar
Apartamento en Arriendo, CEDRITOS, …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-orquideas-2-habitaciones-2-banos/4058-M3151347;$900.000;60 m²;2;2;Contactar
Apartamento en Arriendo, EL REDIL, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-redil-2-habitaciones-1-banos/4058-M3191245;$900.000;42 m²;2;1;Contactar
Apartamento en Arriendo, EL REDIL, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-redil-2-habitaciones-1-banos/4058-M3192125;$900.000;42 m²;2;1;Contactar
Apartamento en Arriendo, EL REDIL U…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-redil-2-habitaciones-1-banos-1-garajes/4058-M4099620;$900.000;45 m²;2;1;Contactar
Apartamento en Arriendo, INGLES, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingles-2-habitaciones-1-banos/4058-M4482813;$900.000;60 m²;2;1;Contactar
Apartamento en Arriendo, La Fraguita,…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-na-2-habitaciones-1-banos/3222-M4452839;$900.000;85 m²;2;1;Contactar
Apartamento en Arriendo, Jazmin, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-jazmin-2-habitaciones-1-banos/3222-M4206954;$900.000;55 m²;2;1;Contactar
Apartamento en Arriendo, LAS FERIAS…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-ferias-occidental-2-habitaciones-1-banos/MC4733395;$900.000;28 m²;2;1;Contactar
Apartamento en Arriendo, Jazmin, Bo…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-jazmin-2-habitaciones-1-banos/164-M4697600;$900.000;45 m²;2;1;Contactar
Apartamento en Arriendo, Timiza, Bog…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lago-timiza-et-ii-2-habitaciones-1-banos/10323-M4710577;$900.000;38 m²;2;1;Contactar
Apartamento en Arriendo, MADELENA …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-madelena-ii-2-habitaciones-2-banos/3561-M3075489;$900.000;45 m²;2;2;Contactar
